year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,5,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",91.00,23.00,15.00,5.00,3.00,0.00,0.00,0.00,0.00,1665.00,941.00,307.00,417.00,0.00,0.00
2022,5,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",338.00,67.00,49.00,7.00,3.00,1.00,7.00,4.00,2.00,6405.00,4499.00,517.00,388.00,16.00,985.00
2022,5,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1662.00,209.00,127.00,15.00,4.00,0.00,63.00,21.00,2.00,23798.00,15877.00,1200.00,120.00,0.00,6601.00
2022,5,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",253.00,62.00,32.00,11.00,6.00,1.00,12.00,1.00,0.00,3407.00,1732.00,402.00,476.00,17.00,780.00
2022,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4025.00,584.00,346.00,49.00,6.00,1.00,182.00,7.00,1.00,40533.00,23917.00,3012.00,383.00,194.00,13027.00
2022,5,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",123.00,33.00,21.00,2.00,4.00,0.00,6.00,3.00,0.00,1978.00,1169.00,98.00,509.00,0.00,202.00
2022,5,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",181.00,43.00,35.00,7.00,0.00,1.00,0.00,1.00,0.00,3556.00,2646.00,872.00,0.00,38.00,0.00
2022,5,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3236.00,543.00,420.00,105.00,9.00,5.00,4.00,20.00,13.00,59551.00,45585.00,12516.00,1041.00,164.00,245.00
2022,5,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4665.00,693.00,438.00,38.00,16.00,0.00,201.00,46.00,7.00,71171.00,44133.00,4956.00,1534.00,0.00,20548.00
2022,5,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",82.00,18.00,15.00,3.00,0.00,0.00,0.00,0.00,0.00,708.00,575.00,133.00,0.00,0.00,0.00
2022,5,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1085.00,138.00,78.00,13.00,1.00,0.00,46.00,1.00,0.00,16620.00,9104.00,1379.00,45.00,0.00,6092.00
2022,5,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",1010.00,172.00,52.00,7.00,2.00,0.00,111.00,1.00,0.00,9043.00,2409.00,366.00,178.00,0.00,6090.00
2022,5,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1863.00,163.00,130.00,14.00,0.00,0.00,19.00,2.00,0.00,8837.00,7097.00,746.00,0.00,0.00,994.00
2022,5,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3253.00,422.00,246.00,14.00,5.00,0.00,157.00,12.00,1.00,36103.00,21215.00,1511.00,210.00,0.00,13167.00
2022,5,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3392.00,297.00,208.00,44.00,2.00,0.00,43.00,3.00,6.00,27716.00,19337.00,4092.00,218.00,0.00,4069.00
2022,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",135.00,25.00,19.00,1.00,0.00,0.00,5.00,1.00,0.00,1820.00,1018.00,19.00,0.00,0.00,783.00
2022,4,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",581.00,114.00,69.00,13.00,5.00,0.00,27.00,5.00,0.00,11078.00,5838.00,1108.00,704.00,0.00,3428.00
2022,4,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",34.00,6.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,182.00,102.00,0.00,0.00,0.00,80.00
2022,4,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34.00,7.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,349.00,325.00,0.00,0.00,0.00,24.00
2022,4,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",135.00,15.00,13.00,0.00,0.00,0.00,2.00,0.00,0.00,565.00,528.00,0.00,0.00,0.00,37.00
2022,4,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",20.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,60.00
2022,4,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",76.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,383.00,359.00,0.00,0.00,0.00,24.00
2022,4,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4907.00,718.00,459.00,48.00,54.00,1.00,156.00,133.00,9.00,68702.00,48650.00,3999.00,2907.00,25.00,13121.00
2022,4,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2829.00,720.00,312.00,28.00,8.00,1.00,371.00,60.00,9.00,68171.00,24327.00,3718.00,1103.00,17.00,39006.00
2022,4,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2555.00,508.00,383.00,101.00,7.00,3.00,14.00,36.00,0.00,64385.00,45900.00,14454.00,1941.00,1436.00,654.00
2022,4,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",115.00,36.00,29.00,4.00,3.00,0.00,0.00,0.00,0.00,2464.00,1921.00,371.00,172.00,0.00,0.00
2022,4,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",333.00,72.00,48.00,11.00,3.00,0.00,10.00,10.00,0.00,9230.00,5583.00,1452.00,136.00,0.00,2059.00
2022,4,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1521.00,184.00,112.00,13.00,3.00,0.00,56.00,20.00,5.00,16551.00,10538.00,1259.00,493.00,0.00,4261.00
2022,4,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",237.00,45.00,19.00,13.00,2.00,0.00,11.00,1.00,0.00,1709.00,559.00,491.00,125.00,0.00,534.00
2022,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3637.00,416.00,257.00,47.00,6.00,2.00,104.00,4.00,0.00,23564.00,14343.00,2157.00,388.00,69.00,6607.00
2022,4,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",102.00,19.00,9.00,1.00,6.00,0.00,3.00,4.00,1.00,847.00,334.00,81.00,361.00,0.00,71.00
2022,4,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",158.00,40.00,30.00,9.00,1.00,0.00,0.00,0.00,2.00,2391.00,1587.00,638.00,166.00,0.00,0.00
2022,4,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3094.00,613.00,420.00,165.00,25.00,1.00,2.00,80.00,9.00,61792.00,41720.00,17966.00,1896.00,16.00,194.00
2022,4,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4574.00,659.00,372.00,33.00,24.00,0.00,230.00,62.00,14.00,58651.00,29849.00,3803.00,3017.00,0.00,21982.00
2022,4,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",126.00,31.00,27.00,4.00,0.00,0.00,0.00,1.00,0.00,1751.00,1411.00,340.00,0.00,0.00,0.00
2022,4,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1720.00,195.00,95.00,16.00,1.00,0.00,83.00,2.00,1.00,21838.00,8982.00,824.00,20.00,0.00,12012.00
2022,4,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",957.00,120.00,39.00,8.00,2.00,0.00,71.00,1.00,0.00,8652.00,2342.00,739.00,198.00,0.00,5373.00
2022,4,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1620.00,179.00,121.00,27.00,6.00,4.00,21.00,1.00,5.00,16063.00,11252.00,2149.00,560.00,430.00,1672.00
2022,4,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3261.00,459.00,251.00,36.00,17.00,1.00,154.00,8.00,4.00,30383.00,18653.00,1254.00,1232.00,16.00,9228.00
2022,4,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3212.00,308.00,200.00,59.00,4.00,2.00,43.00,5.00,0.00,24495.00,15581.00,5333.00,286.00,68.00,3227.00
2022,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91.00,31.00,26.00,3.00,1.00,0.00,1.00,3.00,0.00,2007.00,1728.00,100.00,30.00,0.00,149.00
2022,3,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",478.00,95.00,63.00,6.00,0.00,0.00,26.00,1.00,1.00,5616.00,2952.00,331.00,0.00,0.00,2333.00
2022,3,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,3,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",41.00,11.00,8.00,1.00,0.00,0.00,2.00,0.00,0.00,435.00,341.00,32.00,0.00,0.00,62.00
2022,3,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",103.00,19.00,12.00,0.00,0.00,0.00,7.00,0.00,0.00,962.00,572.00,0.00,0.00,0.00,390.00
2022,3,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",31.00,5.00,1.00,0.00,2.00,0.00,2.00,0.00,0.00,407.00,15.00,0.00,60.00,0.00,332.00
2022,3,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",108.00,22.00,16.00,0.00,3.00,0.00,3.00,1.00,0.00,1604.00,1011.00,0.00,301.00,0.00,292.00
2022,3,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4987.00,905.00,489.00,67.00,6.00,2.00,341.00,112.00,8.00,76926.00,40956.00,6055.00,915.00,130.00,28870.00
2022,3,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1933.00,317.00,149.00,20.00,7.00,2.00,139.00,38.00,9.00,29690.00,13480.00,2793.00,920.00,98.00,12399.00
2022,3,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2050.00,385.00,267.00,90.00,2.00,8.00,18.00,9.00,1.00,37068.00,25534.00,9488.00,99.00,268.00,1679.00
2022,3,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",130.00,29.00,24.00,4.00,1.00,0.00,0.00,0.00,1.00,1651.00,1300.00,163.00,188.00,0.00,0.00
2022,3,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",343.00,71.00,48.00,11.00,0.00,1.00,11.00,7.00,0.00,6237.00,4032.00,532.00,0.00,27.00,1646.00
2022,3,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1658.00,349.00,184.00,26.00,3.00,0.00,136.00,22.00,2.00,24880.00,11358.00,4201.00,279.00,0.00,9042.00
2022,3,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",171.00,38.00,17.00,14.00,3.00,0.00,4.00,0.00,0.00,1522.00,569.00,462.00,207.00,0.00,284.00
2022,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3859.00,481.00,265.00,69.00,6.00,0.00,141.00,20.00,7.00,34061.00,20274.00,4240.00,501.00,0.00,9046.00
2022,3,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",88.00,23.00,16.00,0.00,5.00,0.00,2.00,3.00,1.00,1135.00,508.00,0.00,503.00,0.00,124.00
2022,3,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2946.00,485.00,341.00,135.00,2.00,2.00,5.00,7.00,1.00,46062.00,33356.00,11906.00,117.00,51.00,632.00
2022,3,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4703.00,765.00,399.00,38.00,14.00,7.00,307.00,36.00,8.00,67211.00,34764.00,3300.00,879.00,1254.00,27014.00
2022,3,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",51.00,6.00,5.00,1.00,0.00,0.00,0.00,0.00,1.00,348.00,318.00,30.00,0.00,0.00,0.00
2022,3,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1445.00,184.00,91.00,20.00,0.00,2.00,71.00,2.00,0.00,16507.00,9559.00,1112.00,0.00,178.00,5658.00
2022,3,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",862.00,131.00,50.00,8.00,0.00,0.00,73.00,4.00,1.00,8798.00,2989.00,452.00,0.00,0.00,5357.00
2022,3,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1605.00,133.00,87.00,22.00,1.00,0.00,23.00,0.00,5.00,7336.00,4708.00,928.00,32.00,0.00,1668.00
2022,3,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3261.00,438.00,195.00,38.00,38.00,1.00,166.00,32.00,0.00,34070.00,16371.00,3374.00,2740.00,31.00,11554.00
2022,3,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3091.00,312.00,194.00,72.00,11.00,1.00,34.00,20.00,0.00,23606.00,14274.00,6938.00,501.00,45.00,1848.00
2022,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",98.00,27.00,17.00,2.00,1.00,1.00,6.00,4.00,0.00,1896.00,1026.00,73.00,116.00,63.00,618.00
2022,2,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",402.00,105.00,65.00,6.00,0.00,0.00,34.00,8.00,1.00,7225.00,3547.00,923.00,0.00,0.00,2755.00
2022,2,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",15.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,130.00,0.00,39.00,0.00,0.00,91.00
2022,2,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",73.00,17.00,10.00,1.00,1.00,0.00,5.00,1.00,0.00,825.00,401.00,129.00,67.00,0.00,228.00
2022,2,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",28.00,3.00,2.00,0.00,0.00,0.00,1.00,3.00,0.00,85.00,62.00,0.00,0.00,0.00,23.00
2022,2,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",103.00,26.00,15.00,0.00,0.00,1.00,10.00,3.00,0.00,1397.00,563.00,0.00,0.00,62.00,772.00
2022,2,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4772.00,1061.00,604.00,62.00,17.00,4.00,374.00,248.00,7.00,90301.00,46913.00,8298.00,4297.00,74.00,30719.00
2022,2,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1533.00,276.00,103.00,16.00,2.00,1.00,154.00,191.00,2.00,33637.00,9785.00,4264.00,246.00,21.00,19321.00
2022,2,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2175.00,544.00,363.00,143.00,3.00,4.00,31.00,121.00,1.00,71993.00,45326.00,24324.00,352.00,155.00,1836.00
2022,2,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",129.00,34.00,28.00,3.00,3.00,0.00,0.00,2.00,0.00,2977.00,1944.00,412.00,621.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",342.00,94.00,66.00,15.00,0.00,1.00,12.00,28.00,1.00,10878.00,6956.00,2186.00,0.00,16.00,1720.00
2022,2,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1328.00,269.00,144.00,20.00,3.00,0.00,102.00,45.00,6.00,21285.00,10283.00,1825.00,1285.00,0.00,7892.00
2022,2,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",178.00,19.00,14.00,4.00,1.00,0.00,0.00,0.00,0.00,450.00,336.00,96.00,18.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3446.00,374.00,228.00,41.00,1.00,2.00,102.00,42.00,2.00,30055.00,18530.00,2836.00,24.00,31.00,8634.00
2022,2,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",52.00,8.00,3.00,1.00,4.00,0.00,0.00,2.00,0.00,522.00,188.00,70.00,264.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2740.00,587.00,414.00,159.00,4.00,3.00,7.00,92.00,4.00,71022.00,45636.00,23831.00,694.00,225.00,636.00
2022,2,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4260.00,941.00,408.00,57.00,65.00,1.00,410.00,340.00,18.00,113906.00,41287.00,11886.00,11189.00,22.00,49522.00
2022,2,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",26.00,5.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,1061.00,630.00,335.00,0.00,96.00,0.00
2022,2,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1130.00,149.00,76.00,7.00,0.00,0.00,66.00,16.00,1.00,19472.00,8238.00,589.00,0.00,0.00,10645.00
2022,2,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",781.00,67.00,34.00,2.00,1.00,0.00,30.00,5.00,1.00,3620.00,2311.00,50.00,28.00,0.00,1231.00
2022,2,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1492.00,162.00,91.00,31.00,4.00,2.00,34.00,4.00,4.00,9527.00,5160.00,1906.00,223.00,94.00,2144.00
2022,2,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3050.00,304.00,167.00,16.00,0.00,0.00,121.00,40.00,1.00,23606.00,14750.00,978.00,0.00,0.00,7878.00
2022,2,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2673.00,245.00,182.00,31.00,2.00,0.00,30.00,21.00,0.00,18915.00,13247.00,2122.00,147.00,0.00,3399.00
2022,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",123.00,27.00,20.00,6.00,0.00,0.00,1.00,5.00,0.00,1785.00,900.00,741.00,0.00,0.00,144.00
2022,1,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",364.00,74.00,56.00,5.00,0.00,0.00,13.00,42.00,1.00,4887.00,3480.00,218.00,0.00,0.00,1189.00
2022,1,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",7.00,,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,1,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",42.00,4.00,0.00,3.00,0.00,0.00,1.00,5.00,0.00,226.00,0.00,182.00,0.00,0.00,44.00
2022,1,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",65.00,17.00,16.00,0.00,0.00,0.00,1.00,4.00,0.00,1143.00,1125.00,0.00,0.00,0.00,18.00
2022,1,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",31.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,104.00,21.00,0.00,0.00,0.00,83.00
2022,1,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",117.00,26.00,22.00,0.00,0.00,0.00,4.00,16.00,0.00,1513.00,1316.00,0.00,0.00,0.00,197.00
2022,1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5480.00,1142.00,848.00,58.00,9.00,1.00,226.00,497.00,10.00,107102.00,77072.00,7985.00,976.00,34.00,21035.00
2022,1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1898.00,314.00,137.00,13.00,1.00,1.00,162.00,55.00,2.00,30307.00,11616.00,3109.00,16.00,58.00,15508.00
2022,1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2369.00,690.00,534.00,140.00,3.00,0.00,13.00,223.00,2.00,65900.00,49569.00,15060.00,307.00,0.00,964.00
2022,1,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",108.00,32.00,23.00,8.00,0.00,0.00,1.00,14.00,0.00,2653.00,1872.00,494.00,0.00,0.00,287.00
2022,1,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",384.00,82.00,71.00,10.00,0.00,0.00,1.00,54.00,0.00,7712.00,6984.00,692.00,0.00,0.00,36.00
2022,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1660.00,334.00,263.00,13.00,6.00,1.00,51.00,68.00,4.00,30759.00,23164.00,1959.00,1120.00,48.00,4468.00
2022,1,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",207.00,37.00,22.00,5.00,1.00,1.00,8.00,7.00,0.00,2121.00,1132.00,334.00,21.00,45.00,589.00
2022,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3990.00,602.00,364.00,57.00,9.00,2.00,170.00,145.00,4.00,47899.00,26871.00,4916.00,709.00,73.00,15330.00
2022,1,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",43.00,8.00,4.00,0.00,0.00,0.00,4.00,7.00,0.00,469.00,306.00,0.00,0.00,0.00,163.00
2022,1,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2898.00,634.00,475.00,141.00,4.00,2.00,12.00,201.00,3.00,64762.00,50187.00,13117.00,148.00,33.00,1277.00
2022,1,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4811.00,937.00,557.00,44.00,37.00,1.00,298.00,612.00,9.00,94855.00,49413.00,6550.00,5810.00,26.00,33056.00
2022,1,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",60.00,16.00,14.00,2.00,0.00,0.00,0.00,13.00,0.00,1318.00,1252.00,66.00,0.00,0.00,0.00
2022,1,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1410.00,159.00,87.00,8.00,1.00,2.00,61.00,44.00,0.00,20965.00,14094.00,386.00,77.00,48.00,6360.00
2022,1,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",876.00,120.00,54.00,1.00,1.00,0.00,64.00,44.00,0.00,7803.00,2921.00,75.00,19.00,0.00,4788.00
2022,1,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1676.00,237.00,143.00,56.00,8.00,0.00,30.00,129.00,35.00,18807.00,9140.00,6998.00,551.00,0.00,2118.00
2022,1,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3453.00,559.00,321.00,32.00,41.00,1.00,164.00,182.00,17.00,47022.00,25585.00,2677.00,5204.00,50.00,13506.00
2022,1,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3267.00,393.00,283.00,74.00,3.00,1.00,32.00,59.00,0.00,29857.00,20865.00,6154.00,266.00,35.00,2537.00
2021,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120.00,27.00,22.00,3.00,1.00,0.00,1.00,4.00,1.00,1567.00,1205.00,156.00,57.00,0.00,149.00
2021,12,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",443.00,95.00,63.00,6.00,1.00,0.00,25.00,6.00,1.00,7168.00,3707.00,518.00,80.00,0.00,2863.00
2021,12,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",21.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,36.00,0.00,0.00,0.00,0.00
2021,12,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",52.00,6.00,2.00,0.00,0.00,0.00,4.00,4.00,0.00,381.00,66.00,0.00,0.00,0.00,315.00
2021,12,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",75.00,17.00,14.00,1.00,0.00,0.00,2.00,0.00,0.00,1186.00,965.00,65.00,0.00,0.00,156.00
2021,12,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",45.00,13.00,7.00,0.00,1.00,0.00,5.00,2.00,0.00,346.00,170.00,0.00,19.00,0.00,157.00
2021,12,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",167.00,21.00,18.00,0.00,0.00,0.00,3.00,1.00,0.00,1336.00,963.00,0.00,0.00,0.00,373.00
2021,12,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5581.00,1115.00,822.00,51.00,56.00,1.00,185.00,284.00,10.00,108723.00,76329.00,6722.00,6979.00,28.00,18665.00
2021,12,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1904.00,436.00,179.00,31.00,3.00,0.00,223.00,71.00,3.00,39985.00,13497.00,4961.00,176.00,0.00,21351.00
2021,12,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2313.00,472.00,364.00,88.00,3.00,0.00,17.00,102.00,2.00,48856.00,38413.00,8863.00,148.00,0.00,1432.00
2021,12,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",147.00,21.00,18.00,2.00,0.00,0.00,1.00,11.00,0.00,2651.00,2350.00,72.00,0.00,0.00,229.00
2021,12,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",438.00,107.00,80.00,17.00,0.00,1.00,9.00,19.00,0.00,11698.00,8668.00,1817.00,0.00,35.00,1178.00
2021,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1916.00,346.00,273.00,20.00,3.00,0.00,50.00,55.00,5.00,30348.00,24736.00,1554.00,284.00,0.00,3774.00
2021,12,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",212.00,70.00,36.00,20.00,2.00,0.00,12.00,8.00,0.00,4315.00,2175.00,1314.00,238.00,0.00,588.00
2021,12,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3870.00,1122.00,706.00,162.00,20.00,2.00,232.00,184.00,5.00,100702.00,57335.00,19713.00,3767.00,52.00,19835.00
